/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_13_691.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_13_691.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_13_691.jpg, 0, 0, 0, 7.910025E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_13_799.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_13_799.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_13_799.jpg, 0, 0, 0, 7.836022E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_13_899.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_13_899.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_13_899.jpg, 0, 0, 0, 7.940662E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_013.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_013.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_013.jpg, 0, 0, 0, 7.870347E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_121.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_121.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_121.jpg, 0, 0, 0, 7.824365E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_222.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_222.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_222.jpg, 0, 0, 0, 7.770744E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_327.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_327.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_327.jpg, 0, 0, 0, 7.79484E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_430.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_430.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_430.jpg, 0, 0, 0, 7.79254E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_535.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_535.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_535.jpg, 0, 0, 0, 7.87508E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_640.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_640.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_640.jpg, 0, 0, 0, 8.0039E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_746.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_746.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_746.jpg, 0, 0, 0, 7.81051E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_849.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_849.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_849.jpg, 0, 0, 0, 7.83833E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_14_951.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_14_951.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_14_951.jpg, 0, 0, 0, 7.835485E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_15_055.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_15_055.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_15_055.jpg, 0, 0, 0, 7.811756E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_15_159.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_15_159.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_15_159.jpg, 0, 0, 0, 7.826203E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_15_275.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_15_275.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_15_275.jpg, 0, 0, 0, 7.99447E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_15_381.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_15_381.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_15_381.jpg, 0, 0, 0, 7.99762E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_15_485.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_15_485.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_15_485.jpg, 0, 0, 0, 7.802887E-05
/Users/charleslundy/OneDrive/Desktop/Data/IMG/center_2020_07_07_11_39_15_590.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/left_2020_07_07_11_39_15_590.jpg, /Users/charleslundy/OneDrive/Desktop/Data/IMG/right_2020_07_07_11_39_15_590.jpg, 0, 0, 0, 7.869073E-05
